FID,the_geom,id_healthF,nmHsp_mya,nmHsp_eng,lvlHsp_mya,lvlHsp_eng,bedClass,SR_PCODE,SR_mya,SR,DT_PCODE,DT,TS_PCODE,TS_mya,TS_en,SELF_ADMIN,comment,accuraConf
health_facilities_myanmar2020_v20241016.949,POINT (97.54279300000007 20.30205600000005),hsp_0961,ဟိုနမ့်တိုက်နယ်ဆေးရုံ,Ho Nam Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D003,Langkho,MMR014020,မောက်မယ်,Mawkmai,,,high confidence
health_facilities_myanmar2020_v20241016.950,POINT (96.86134600000008 21.250780000000077),hsp_0962,ရပ်စောက်မြို့နယ်ဆေးရုံ,Lawksawk Township Hospital,မြို့နယ်,Township,50,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D001,Taunggyi,MMR014008,ရပ်စောက်,Lawksawk,,,high confidence
health_facilities_myanmar2020_v20241016.951,POINT (96.92464400000006 21.624156000000028),hsp_0963,အင်တောတိုက်နယ်ဆေးရုံ,Inn Taw Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D001,Taunggyi,MMR014008,ရပ်စောက်,Lawksawk,,,high confidence
health_facilities_myanmar2020_v20241016.952,POINT (96.92092700000006 21.094716000000062),hsp_0964,ပင်ဖြစ်တိုက်နယ်ဆေးရုံ,Pin Hpyit Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D001,Taunggyi,MMR014008,ရပ်စောက်,Lawksawk,,,high confidence
health_facilities_myanmar2020_v20241016.953,POINT (97.06037500000008 21.453498000000025),hsp_0965,ကျိုင်းခမ်းတိုက်နယ်ဆေးရုံ,Keng Hkam Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D001,Taunggyi,MMR014008,ရပ်စောက်,Lawksawk,,,high confidence
health_facilities_myanmar2020_v20241016.954,POINT (96.92554500000006 21.815355000000068),hsp_0966,ကျောက်ဂူတိုက်နယ်ဆေးရုံ,Kyauk Gu Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D001,Taunggyi,MMR014008,ရပ်စောက်,Lawksawk,,,high confidence
health_facilities_myanmar2020_v20241016.955,POINT (96.44541700000008 21.17313500000006),hsp_0967,ရွာငံမြို့နယ်ဆေးရုံ,Ywangan Township Hospital,မြို့နယ်,Township,25,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014S001,Danu Self-Administered Zone,MMR014007,ရွာငံ,Ywangan,Danu,,high confidence
health_facilities_myanmar2020_v20241016.956,POINT (96.51441400000004 21.04494500000004),hsp_0968,မြိုင်တိုက်နယ်ဆေးရုံ,Myaing Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014S001,Danu Self-Administered Zone,MMR014007,ရွာငံ,Ywangan,Danu,,high confidence
health_facilities_myanmar2020_v20241016.957,POINT (96.37869100000006 21.445263000000068),hsp_0969,မြို့ကြီးတိုက်နယ်ဆေးရုံ,Myo Gyi Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014S001,Danu Self-Administered Zone,MMR014007,ရွာငံ,Ywangan,Danu,,high confidence
health_facilities_myanmar2020_v20241016.958,POINT (97.99789100000004 20.333784000000037),hsp_0970,လင်းခေးပြည်သူ့ဆေးရုံ,Langkho General Hospital,မြို့နယ်,General,50,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D003,Langkho,MMR014018,လင်းခေး,Langkho,,,high confidence
health_facilities_myanmar2020_v20241016.959,POINT (97.88289800000007 20.228247000000067),hsp_0971,ဝမ်ဟတ်တိုက်နယ်ဆေးရုံ,Wan Hat Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D003,Langkho,MMR014018,လင်းခေး,Langkho,,,high confidence
health_facilities_myanmar2020_v20241016.960,POINT (97.97763900000007 19.769529000000034),hsp_0972,ဟိုမိန်းတိုက်နယ်ဆေးရုံ,Ho Main Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D003,Langkho,MMR014018,လင်းခေး,Langkho,,,high confidence
health_facilities_myanmar2020_v20241016.961,POINT (97.56286800000004 20.918138000000056),hsp_0973,လွိုင်လင်ပြည်သူ့ဆေးရုံ,Loilen General Hospital,မြို့နယ်,General,200,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D002,Loilen,MMR014011,လွိုင်လင်,Loilen,,,high confidence
health_facilities_myanmar2020_v20241016.962,POINT (97.45369800000003 20.815108000000066),hsp_0974,မိုင်းပွန်တိုက်နယ်ဆေးရုံ,Mong Pun Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D002,Loilen,MMR014011,လွိုင်လင်,Loilen,,,high confidence
health_facilities_myanmar2020_v20241016.963,POINT (97.53153700000007 20.995020000000068),hsp_0975,ပင်လုံဆေးရုံ,Pinlon Station Hospital,တိုက်နယ်,Station,25,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D002,Loilen,MMR014011,လွိုင်လင်,Loilen,,,high confidence
health_facilities_myanmar2020_v20241016.964,POINT (97.74703600000004 22.935936000000027),hsp_0976,လာရှိုးပြည်နယ်အထွေထွေရောဂါကုဆေး,Lashio General Hospital,NA,NA,500,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015001,လားရှိုး,Lashio,,Myanmar name corrected from ပြည်နယ်အထွေထွေရောဂါကုဆေးရုံ (Andanda data),high confidence
health_facilities_myanmar2020_v20241016.965,POINT (97.85475400000007 22.756512000000043),hsp_0977,နမ့်ပေါင်တိုက်နယ်ဆေးရုံ,Nam Pawng Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015001,လားရှိုး,Lashio,,,high confidence
health_facilities_myanmar2020_v20241016.966,POINT (98.09867000000008 23.019119000000046),hsp_0978,မိုင်းယော်တိုက်နယ်ဆေးရုံ,Mong Yaw Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015001,လားရှိုး,Lashio,,,high confidence
health_facilities_myanmar2020_v20241016.967,POINT (97.65037300000006 22.779031000000032),hsp_0979,နောင်မွန်တိုက်နယ်ဆေးရုံ,Nawng Mun Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015001,လားရှိုး,Lashio,,,high confidence
health_facilities_myanmar2020_v20241016.968,POINT (98.76814100000007 23.689401000000032),hsp_0980,လောက်ကိုင်ခရိုင်ဆေးရုံ,lauk kaing District Hospital,ခရိုင်,District,50,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015022,လောက်ကိုင်,Laukkaing,Kokang,,high confidence
health_facilities_myanmar2020_v20241016.969,POINT (98.70221500000008 23.722155000000043),hsp_0981,တာရွှေထန်တိုက်နယ်ဆေးရုံ,Tar Shwe Htan Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015022,လောက်ကိုင်,Laukkaing,Kokang,,high confidence
health_facilities_myanmar2020_v20241016.970,POINT (98.82059400000009 23.475182000000075),hsp_0982,ချင်းရွှေဟော်တိုက်နယ်ဆေးရုံ,Chin Shwe Haw Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015S002,Kokang Self-Administered Zone,MMR015022,လောက်ကိုင်,Laukkaing,Kokang,,high confidence
health_facilities_myanmar2020_v20241016.971,POINT (97.66460300000006 21.270278000000076),hsp_0983,လဲချားမြို့နယ်ဆေးရုံ,Laihka Township Hospital,မြို့နယ်,Township,25,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014D002,Loilen,MMR014012,လဲချား,Laihka,,,high confidence
health_facilities_myanmar2020_v20241016.972,POINT (97.96673100000004 23.301037000000065),hsp_0984,သိန္နီမြို့နယ်ဆေးရုံ,Hseni Township Hospital,မြို့နယ်,Township,25,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015002,သိန္နီ,Hseni,,,high confidence
health_facilities_myanmar2020_v20241016.973,POINT (97.90166500000004 23.208142000000066),hsp_0985,စံလောင်းတိုက်နယ်ဆေးရုံ,San Lawng Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015002,သိန္နီ,Hseni,,,high confidence
health_facilities_myanmar2020_v20241016.974,POINT (98.21123100000005 23.35111900000004),hsp_0986,နမ့်စလပ်တိုက်နယ်ဆေးရုံ,Nam Sa Lat Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D001,Lashio,MMR015002,သိန္နီ,Hseni,,,high confidence
health_facilities_myanmar2020_v20241016.975,POINT (97.30052700000005 22.614095000000077),hsp_0987,သီပေါမြို့နယ်ဆေးရုံ,Hsipaw Township Hospital,မြို့နယ်,Township,100,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D003,Kyaukme,MMR015014,သီပေါ,Hsipaw,,,high confidence
health_facilities_myanmar2020_v20241016.976,POINT (97.40950200000003 22.233863000000042),hsp_0988,နမ့်လန်ဆေးရုံ,Nam Lan Station Hospital,တိုက်နယ်,Station,25,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D003,Kyaukme,MMR015014,သီပေါ,Hsipaw,,,high confidence
health_facilities_myanmar2020_v20241016.977,POINT (97.74030700000009 22.399249000000054),hsp_0989,ဆင်ကျော့တိုက်နယ်ဆေးရုံ,Sin Kyawt Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D003,Kyaukme,MMR015014,သီပေါ,Hsipaw,,,high confidence
health_facilities_myanmar2020_v20241016.978,POINT (98.75345000000004 23.425106000000028),hsp_0990,ဟိုပန်မြို့နယ်ဆေးရုံ,Hopang Township Hospital,မြို့နယ်,Township,50,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D006,Hopang,MMR015021,ဟိုပန်,Hopang,Wa,,high confidence
health_facilities_myanmar2020_v20241016.979,POINT (98.78535300000004 23.25835100000006),hsp_0991,ပန်လုံတိုက်နယ်ဆေးရုံ,Pang Long Station Hospital,တိုက်နယ်,Station,16,MMR015,ရှမ်းပြည်နယ်,Shan (North),MMR015D006,Hopang,MMR015021,ဟိုပန်,Hopang,Wa,,high confidence
health_facilities_myanmar2020_v20241016.980,POINT (97.17764900000009 20.79766900000004),hsp_0992,ဟိုပုံးမြို့နယ်ဆေးရုံ,Hopong Township Hospital,မြို့နယ်,Township,50,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,ဟိုပုံး,Hopong,Pa-O,,high confidence
health_facilities_myanmar2020_v20241016.981,POINT (97.30577200000005 20.910749000000067),hsp_0993,ကျောက်တန်းတိုက်နယ်ဆေးရုံ,Kyauk Tan Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,ဟိုပုံး,Hopong,Pa-O,,probably accurate
health_facilities_myanmar2020_v20241016.982,POINT (97.14537600000006 21.132760000000076),hsp_0994,မိုင်းပျဉ်း-ဖာလဲတိုက်နယ်ဆေးရုံ,Mong Pying-Phar Le Station Hospital,တိုက်နယ်,Station,16,MMR014,ရှမ်းပြည်နယ်,Shan (South),MMR014S002,Pa-O Self-Administered Zone,MMR014003,ဟိုပုံး,Hopong,Pa-O,,high confidence
health_facilities_myanmar2020_v20241016.983,POINT (94.73527800000005 16.783314000000075),hsp_0995,ပုသိမ်ပြည်သူ့ဆေးရုံကြီး,Pathein General Hospital,မြို့နယ်,General,500,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017001,ပုသိမ်,Pathein,,,high confidence
health_facilities_myanmar2020_v20241016.984,POINT (94.44229300000006 16.956165000000055),hsp_0996,ချောင်းသာတိုက်နယ်ဆေးရုံ,Chaung Thar Station Hospital,တိုက်နယ်,Station,16,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017001,ပုသိမ်,Pathein,,,high confidence
health_facilities_myanmar2020_v20241016.985,POINT (94.61057405807455 16.821809614218775),hsp_0997,သလပ်ခွာတိုက်နယ်ဆေးရုံ,Tha Lat Khwar Station Hospital,တိုက်နယ်,Station,16,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017001,ပုသိမ်,Pathein,,,high confidence
health_facilities_myanmar2020_v20241016.986,POINT (94.46718800000008 17.082382000000052),hsp_0998,ရွှေသောင်ယံတိုက်နယ်ဆေးရုံ,Shwe Taung Yan Station Hospital,တိုက်နယ်,Station,16,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017001,ပုသိမ်,Pathein,,,high confidence
health_facilities_myanmar2020_v20241016.987,POINT (94.39158800000007 16.866268000000048),hsp_0999,ငွေဆောင်တိုက်နယ်ဆေးရုံ,Ngwe Saung Station Hospital,တိုက်နယ်,Station,25,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017001,ပုသိမ်,Pathein,,,high confidence
health_facilities_myanmar2020_v20241016.988,POINT (94.40044000000006 16.756330000000048),hsp_1000,မကျီးဇင်တိုက်နယ်ဆေးရုံ,Ma Gyi Zin Station Hospital,တိုက်နယ်,Station,0,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017001,ပုသိမ်,Pathein,,,probably inaccurate
health_facilities_myanmar2020_v20241016.989,POINT (94.90414200000004 16.92031600000007),hsp_1001,ကန်ကြီးထောင့်မြို့နယ်ဆေးရုံ,Kangyidaunt Township Hospital,မြို့နယ်,Township,25,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017002,ကန်ကြီးထောင့်,Kangyidaunt,,,high confidence
health_facilities_myanmar2020_v20241016.990,POINT (94.76988790790699 16.591807002612146),hsp_1002,ကန်ရွာတိုက်နယ်ဆေးရုံ,Kan Station Hospital,တိုက်နယ်,Station,16,MMR017,ဧရာဝတီတိုင်းဒေသကြီး,Ayeyarwady,MMR017D001,Pathein,MMR017002,ကန်ကြီးထောင့်,Kangyidaunt,,,probably accurate
